,p,v
61,7.148785042798142,9.959424686370376
62,8.279597655180218,9.92731876602674
63,9.422615434769213,9.89538497399721
64,10.577900518910162,9.863622021091242
65,11.745515170818658,9.832028630506207
66,12.925521762051092,9.800603537682203
67,14.11798278422822,9.769345490158877
68,15.322960833159085,9.738253247434248
69,16.54051862057547,9.70732558082543
70,17.770718980199725,9.676561273331297
71,19.013624843549835,9.645959119497034
72,20.269299263951176,9.615517925280514
73,21.53780542901165,9.585236507920525
74,22.81920661161667,9.555113695806783
75,24.113566200231745,9.525148328351683
76,25.4209477197459,9.495339255863856
77,26.74141478383302,9.465685339423368
78,28.075031130063767,9.436185450758634
79,29.421860615891347,9.406838472125004
80,30.78196720175156,9.377643296184955
81,32.155414974275,9.348598825889907
82,33.54226811216178,9.319703974363627
83,34.94259092017285,9.290957664787161
84,36.356447831592206,9.262358830285345
85,37.78390336489149,9.233906413814802
86,39.22502216466826,9.20559936805341
87,40.67986899753467,9.177436655291269
88,42.14850873454371,9.14941724732311
89,43.63100634424916,9.121540125342072
90,45.12742692810756,9.093804279834957
91,46.63783571192164,9.0662087104788
92,48.16229801669279,9.038752426038824
93,49.70087926038629,9.01143444426773
94,51.25364500091312,8.984253791806285
95,52.820660911522225,8.95720950408525
96,54.401992753088834,8.930300625228531
97,55.99770640827075,8.903526207957615
98,57.607867888679124,8.876885313497256
99,59.23254330712188,8.850377011482363
100,60.871798882001485,8.82400037986609
101,62.525700958372845,8.797754504829134
102,64.1943159868704,8.771638480690157
103,65.87771052828131,8.745651409817407
104,67.57595125341051,8.719792402541444
105,69.28910494543749,8.694060577068965
106,71.01723852170133,8.668455059397782
107,72.76041899760082,8.64297498323283
108,74.51871347399117,8.617619489903268
109,76.2921891955604,8.592387728280626
110,78.08091352928395,8.567278854697998
111,79.88495392985062,8.542292032870236
112,81.70437796899064,8.517426433815176
113,83.5392533179971,8.492681235775828
114,85.38964780035427,8.468055624143574
115,87.25562931914378,8.4435487913823
116,89.13726587917795,8.419159936953498
117,91.03462564299838,8.394888267242298
118,92.94777683938108,8.37073299548441
119,94.87678782162281,8.346693341694003
120,96.82172707298727,8.322768532592452
121,98.78266318626011,8.298957801537977
122,100.75966484005822,8.275260388456166
123,102.75280082712924,8.251675539771334
124,104.76214008085147,8.228202508338745
125,106.78775163867319,8.204840553377663
126,108.82970463384892,8.18158894040522
127,110.88806831385138,8.158446941171094
128,112.96291204579713,8.13541383359301
129,115.05430530841834,8.11248890169299
130,117.1623176839315,8.0896714355344
131,119.28701888787727,8.066960731159787
132,121.42847871460195,8.04435609052941
133,123.58676708070786,8.021856821460574
134,125.76195404461384,7.999462237567682
135,127.95410973204916,7.9771716582029795
136,130.16330439376077,7.954984408398069
137,132.38960841985218,7.932899818806069
138,134.63309227546685,7.910917225644521
139,136.89382654524087,7.889035970638942
140,139.17188194210402,7.867255400967062
141,141.46732927612638,7.845574869203746
142,143.78023947134332,7.823993733266557
143,146.11068355432712,7.802511356361942
144,148.45873269168032,7.781127106932127
145,150.8244581235135,7.759840358602559
146,153.20793121539361,7.738650490130026
147,155.6092234615546,7.717556885351373
148,158.02840644086527,7.696558933132818
149,160.4655518667551,7.675656027319864
150,162.9207315400072,7.654847566687814
151,165.39401739303443,7.634132954892855
152,167.8854814543137,7.613511600423697
153,170.39519586611357,7.592982916553831
154,172.9232328936334,7.57254632129427
155,175.46966489783594,7.5522012373469085
156,178.03456435647578,7.531947092058377
157,180.61800387349805,7.511783317374456
158,183.22005613291452,7.491709349795014
159,185.84079392298784,7.471724630329452
160,188.48029021092867,7.45182860445269
161,191.13861799393862,7.432020722061626
162,193.81585042333668,7.412300437432131
163,196.51206077071345,7.392667209176505
164,199.22732236773675,7.3731205002014475
165,201.96170870076,7.353659777666489
166,204.7152933669109,7.3342845129429115
167,207.48815004826355,7.314994181573125
168,210.28035254363832,7.295788263230514
169,213.09197478495702,7.27666624167974
170,215.92309078219427,7.257627604737492
171,218.77377468824446,7.238671844233674
172,221.6441007436338,7.219798455973052
173,224.53414329912715,7.201006939697302
174,227.44397682568996,7.182296799047522
175,230.37367591463186,7.163667541527132
176,233.3233152443885,7.145118678465214
177,236.2929695933412,7.126649724980249
178,239.28271390045197,7.108260199944261
179,242.29262318155853,7.089949625947371
180,245.32277254551013,7.071717529262741
181,248.37323723838924,7.053563439811889
182,251.44409263375422,7.035486891130428
183,254.5354141569929,7.017487420334151
184,257.6472773950258,6.999564568085504
185,260.7797580381871,6.981717878560434
186,263.9329318660398,6.963946899415594
187,267.1068747715492,6.94625118175591
188,270.30166275408317,6.928630280102513
189,273.51737196876934,6.911083752361014
190,276.75407862448566,6.8936111597901295
191,280.0118590611012,6.876212066970653
192,283.29078972838846,6.858886041774756
193,286.5909471861191,6.841632655335638
194,289.9124081146806,6.8244514820174995
195,293.2552492827893,6.807342099385828
